ano;id_municipio;vab_agropecuaria;vab_industria;vab_servicos;vab_adm_publica;vab_total;pib;pib_per_capita;atividade_1;atividade_2;atividade_3
2020;3115359;7113.193;792484.25;241972.626;38613.066;1080183.134;1093867.818;201783.4;INDÚSTRIAS EXTRATIVAS;DEMAIS SERVIÇOS;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL
2020;3117504;16886.145;3007016.834;961335.386;126600.441;4111838.807;4188517.339;239302.82;INDÚSTRIAS EXTRATIVAS;DEMAIS SERVIÇOS;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL
2020;3125101;9144.797;2327840.639;5725153.039;275281.278;8337419.754;11488023.699;310898.86;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;DEMAIS SERVIÇOS;INDÚSTRIAS DE TRANSFORMAÇÃO
2020;3131901;6581.956;4102100.136;1791389.162;389453.322;6289524.576;6658985.821;126968.42;INDÚSTRIAS EXTRATIVAS;DEMAIS SERVIÇOS;INDÚSTRIAS DE TRANSFORMAÇÃO
2020;3133709;28022.017;1230449.097;435145.341;70446.763;1764063.219;1855663.108;164918.51;INDÚSTRIAS EXTRATIVAS;DEMAIS SERVIÇOS;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL
2020;3135407;9027.004;735263.026;259217.183;60427.476;1063934.688;1243843.239;256356.81;INDÚSTRIAS DE TRANSFORMAÇÃO;DEMAIS SERVIÇOS;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL
2020;3144805;2077.521;6530516.085;3892006.723;698163.635;11122763.964;12216158.27;127043.88;INDÚSTRIAS EXTRATIVAS;DEMAIS SERVIÇOS;CONSTRUÇÃO
2020;3161908;10942.733;1590287.066;609027.755;182403.882;2392661.436;2479386.086;225010.08;INDÚSTRIAS EXTRATIVAS;DEMAIS SERVIÇOS;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL
2020;3168101;93011.396;300710.384;99316.42;43079.401;536117.6;594040.202;122938.78;INDÚSTRIAS EXTRATIVAS;DEMAIS SERVIÇOS;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA
2020;3204302;69243.817;2368305.097;865668.196;161889.791;3465106.902;3514090.253;301431.66;INDÚSTRIAS EXTRATIVAS;DEMAIS SERVIÇOS;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL
2020;3302254;5941.862;1068715.423;1682470.55;335881.145;3093008.981;4586150.768;143031.15;INDÚSTRIAS DE TRANSFORMAÇÃO;DEMAIS SERVIÇOS;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
2020;3302700;15187.897;23696270.862;9798848.766;1643257.996;35153565.52;35618819.02;216522.51;INDÚSTRIAS EXTRATIVAS;DEMAIS SERVIÇOS;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL
2020;3305000;52106.488;2148418.307;3403198.362;397083.459;6000806.616;6463427.316;177454.56;DEMAIS SERVIÇOS;INDÚSTRIAS EXTRATIVAS;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL
2020;3305505;19319.628;9664619.166;4452475.276;762123.227;14898537.297;15156218.659;167318.58;INDÚSTRIAS EXTRATIVAS;DEMAIS SERVIÇOS;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL
2020;3502754;1722.27;860554.097;1632801.63;132874.541;2627952.538;3333378.559;145817.08;DEMAIS SERVIÇOS;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;INDÚSTRIAS DE TRANSFORMAÇÃO
2020;3505708;421.033;5420828.663;32115177.3;2311400.64;39847827.635;51600337.852;186294.91;DEMAIS SERVIÇOS;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;INDÚSTRIAS DE TRANSFORMAÇÃO
2020;3509205;322.052;2698508.998;13810305.754;467358.455;16976495.259;21270945.596;272935.38;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;DEMAIS SERVIÇOS;INDÚSTRIAS DE TRANSFORMAÇÃO
2020;3512407;54560.78;944122.446;1740542.782;179780.548;2919006.555;3419941.328;137756.44;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;DEMAIS SERVIÇOS;INDÚSTRIAS DE TRANSFORMAÇÃO
2020;3516853;44484.117;1081261.853;276155.275;34439.244;1436340.489;1596122.002;331489.51;INDÚSTRIAS DE TRANSFORMAÇÃO;DEMAIS SERVIÇOS;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA
2020;3520400;3950.135;7029256.659;3168702.435;325438.08;10527347.308;10630881.261;298695.77;INDÚSTRIAS EXTRATIVAS;DEMAIS SERVIÇOS;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL
