nome_municipio;id_municipio;dist_base_atendimento_km;score_final_medio
Poloni;3539905;519.6757908806;0.20259759077281098
Pontes Gestal;3540309;511.5375658481721;0.2229980219009768
Poá;3539806;351.90464465830615;0.26133093484517755
Presidente Prudente;3541406;697.5615310199084;0.20031310520253193
Quadra;3541653;440.7058331498059;0.2371531161382052
Rancharia;3542206;650.0796860911929;0.1916576950823741
Reginópolis;3542503;474.5244194522573;0.2078776799429532
Ribeirão Corrente;3543105;288.6973351193509;0.2749816537248332
Ribeirão Pires;3543303;371.8234210381678;0.2521479547944119
Rio Claro;3543907;339.4009453921823;0.2828664323999345
Santa Albertina;3545704;619.5367592336344;0.2007772276487271
Santa Cruz da Esperança;3546256;278.0878981434319;0.287951526524932
Santa Fé do Sul;3546603;638.1305389123231;0.20919067959521814
Santa Rita do Passa Quatro;3547502;296.688556660921;0.2834681180127173
Santo André;3547809;374.9792644048389;0.272835211532324
Santo Antônio do Jardim;3548104;248.2203296767577;0.30254240824355244
Santo Antônio do Pinhal;3548203;251.89094246109318;0.29655158090997813
Santo Expedito;3548302;691.9643050115485;0.1690847068793398
Sebastianópolis do Sul;3551306;530.1579701827719;0.25029653873336805
Serrana;3551504;292.7070688665905;0.2829799806841808
Severínia;3551900;413.64189408610594;0.23114938740807003
São João da Boa Vista;3549102;247.9056977185573;0.32030521024125025
São João de Iracema;3549250;575.6191284861277;0.18869144293064433
São Pedro;3550407;379.09080754466925;0.24522237754392096
São Sebastião da Grama;3550803;234.8310908725463;0.3133113688077317
Taiaçu;3553104;385.6264334294486;0.23091819118413376
Taiúva;3553203;379.3436372991313;0.23680401383953262
Tambaú;3553302;276.6416707683379;0.29202202696408
Tanabi;3553401;502.30158496771696;0.22754103907330048
Taquaritinga;3553708;390.00803339363745;0.2428855229688899
Teodoro Sampaio;3554300;785.4491674546742;0.1715117802379327
Turiúba;3555208;549.8856758837383;0.19370549106017
Turmalina;3555307;593.350751324531;0.18772433236659436
União Paulista;3555703;527.7988824639257;0.1968558568660607
Valparaíso;3556305;629.9351713221209;0.20320947896955116
Vargem;3556354;293.1846565298638;0.2726199827182582
Vargem Grande Paulista;3556453;393.7723051697325;0.2512361349510622
Vista Alegre do Alto;3556909;398.0381414614748;0.25512100545902655
Águas de Lindóia;3500501;271.4517253487664;0.2947972966636685
Divinópolis;3122306;61.89780668782123;0.5825472077591458
Itatiaiuçu;3133709;34.52455695760866;0.751893141945907
Lavras;3138203;63.68700036413053;0.5690427074866998
Nova Serrana;3145208;82.63606199650216;0.5188444142455707
Abaeté;3100203;158.50629065088845;0.3779216526037628
Abre Campo;3100302;184.0055946445673;0.34935679854174295
Alvarenga;3102209;265.6119935929385;0.27910476457630484
Alvinópolis;3102308;120.90101809860656;0.43178901039470374
Araguari;3103504;419.7196517788684;0.24673278699517637
Araxá;3104007;252.81608023315195;0.3265298348906229
Baependi;3104908;140.1028137937643;0.39998598756318443
Barão do Monte Alto;3105509;248.89260351250036;0.28829163680934106
Belo Vale;3106408;52.255581973833046;0.5973274534111028
Berizal;3106655;549.8728667438925;0.1865393003485761
Bom Repouso;3107901;239.1461688504569;0.29865663583658963
Bom Sucesso;3108008;38.030427658262575;0.6526235193241335
Bonfinópolis de Minas;3108206;422.2152162949745;0.2361103376366047
Botumirim;3108503;367.04239792005893;0.23137378540325348
Brasília de Minas;3108602;418.3936557181102;0.22055980044176274
Caeté;3110004;56.23233517485164;0.5853628418953565
Campina Verde;3111101;503.0501505669416;0.21392004488023975
Canaã;3111705;183.55767175148304;0.3406823019313704
Cantagalo;3112059;230.582221041563;0.3016423574962542
Caparaó;3112109;247.41301757907468;0.2924383699697482
Capela Nova;3112208;121.74317907729522;0.4209783224813917
Capinópolis;3112604;544.4458309146951;0.20109980710726796
Capitão Enéas;3112703;408.11152161281126;0.23434285702253263
Carmo da Mata;3114006;16.31611328251346;0.765449191045839
Carmo de Minas;3114105;161.1958840697739;0.3700039953300356
Catas Altas;3115359;83.8686076202949;0.61722328141963
Catuji;3115458;408.8128906726517;0.2314024457090832
Chiador;3116209;233.32014278235758;0.29975576163503326
Coimbra;3116704;176.08888643807424;0.3542170528297286
Coromandel;3119302;350.0533015126747;0.25750792824622043
Coronel Fabriciano;3119401;172.04836134369364;0.36542307751257175
Cruzília;3120805;126.9833926443954;0.4189274932154803
Delta;3121258;318.5089731520279;0.2804765017987086
Dom Joaquim;3122603;149.5077373230891;0.38123456018114976
Dona Euzébia;3122900;208.90304910382852;0.32052874931979214
Dores do Indaiá;3123205;156.1054627427836;0.3810210403110729
Dores do Turvo;3123304;154.55602188837958;0.37335119386500676
Entre Folhas;3123858;209.6697594593298;0.3192428047979849
Estiva;3124500;231.12682903422495;0.3312859268526754
Estrela Dalva;3124609;267.8488868080098;0.2812635521487554
Faria Lemos;3125309;245.73842253489042;0.2940751455220385
Fortaleza de Minas;3126307;196.4997292881276;0.3356389733679659
Frei Inocêncio;3126901;286.94411006899026;0.28592641143210124
Frei Lagonegro;3126950;250.12396766770672;0.2858850022517611
Gouveia;3127602;175.19365763669578;0.3583918723525747
Guaraciaba;3128204;141.3025587984061;0.3901936837480399
Guaxupé;3128709;206.40366923195114;0.3466707006291163
Iapu;3129301;216.04609876601688;0.3171951399055222
Ipuiúna;3131505;210.32663711569958;0.3243177735986703
Itabirito;3131901;52.06469989690319;0.6459962760118884
Itambacuri;3132701;340.88724304816725;0.25267184016470984
Itamonte;3133006;176.59028722734396;0.37840874600864904
Itapagipe;3133402;482.4968093361862;0.2169567918491468
Jaguaraçu;3135001;155.9075171684207;0.39032505144596275
Jequitinhonha;3135803;517.1444656308744;0.19596358608791617
Joaíma;3136009;498.3386645790409;0.1972300679836833
Jordânia;3136504;620.3748291166788;0.1742748677658784
João Monlevade;3136207;108.77627545091057;0.47077034690696035
Juruaia;3136900;191.21088955262687;0.34136196931496454
Liberdade;3138500;156.8999481280893;0.37422082737273127
Machacalis;3138906;487.74121602765814;0.2036650092171761
Madre de Deus de Minas;3139102;101.53474687445166;0.4699626105955782
Malacacheta;3139201;324.8751396721919;0.253385293185333
Manhumirim;3139508;238.03923367744946;0.3078335033918598
Mar de Espanha;3139805;229.48665896439684;0.31048693788306814
Martins Soares;3140530;244.5737971340931;0.30650171155250266
Matozinhos;3141108;47.39391726051529;0.6269640992376968
Medina;3141405;506.2184722790499;0.20231838508191355
Moeda;3142304;44.3396303051673;0.6216378190804335
Monte Azul;3142908;553.6605808717126;0.19141488151529615
Montezuma;3143450;563.1864073788412;0.1829797348146328
Muzambinho;3144102;190.8257467198367;0.3469327935548002
Nazareno;3144508;61.8439700856381;0.5859861271126375
Nova Ponte;3145000;344.20390392838493;0.2734605455725625
Papagaios;3146909;81.69180137983562;0.5107111453714458
Pedras de Maria da Cruz;3149150;485.6276605866287;0.19786790341030625
Pedrinópolis;3149200;319.92567727463336;0.2666055403631454
Pedro Leopoldo;3149309;41.04773411013107;0.6499212180325862
Periquito;3149952;224.9396065599299;0.33445713034443664
Piedade do Rio Grande;3150307;108.11619151467694;0.447351226271948
Piranguçu;3150901;214.45333744464554;0.31744969830296904
Pirapetinga;3151107;269.3001257597272;0.30290867917944597
Pitangui;3151404;79.71218036743265;0.5173437168213202
Porto Firme;3152303;139.96528435141428;0.39387048444056283
Poço Fundo;3151701;168.37710328955956;0.36621729895525507
Prudente de Morais;3153608;54.94825827132225;0.5881516872777623
Ressaquinha;3154408;118.3012403835673;0.45840882044104003
Rio Casca;3154903;164.92440888190063;0.37121398065880934
Rio Novo;3155405;197.04041015076987;0.33414206426526016
Rio Vermelho;3156007;224.80558032510277;0.30575063794968893
Sacramento;3156908;288.8208483091631;0.29522495218740824
Salinas;3157005;467.1726631283843;0.21975721062605652
Santa Bárbara;3157203;82.64156853786781;0.5206173487106605
Santa Cruz de Minas;3157336;79.00394241240356;0.5126088829509451
Santa Maria do Salto;3158102;595.0530113958374;0.17720621920595722
Santa Rita de Ibitipoca;3159407;135.15827494575126;0.4029650022514408
Santa Vitória;3159803;590.9259727356083;0.19828926919069007
Santana do Jacaré;3158805;38.42193348568291;0.6507773745899587
Santo Antônio do Grama;3160108;171.15015794022457;0.36025158809469915
Santo Antônio do Monte;3160405;83.69645693692742;0.5027405618445681
Santo Antônio do Rio Abaixo;3160504;127.59952159379942;0.41158083707217014
Santo Hipólito;3160603;185.71003904659403;0.3406152108472441
Sarzedo;3165537;9.741411885461067;0.8247606135531584
Senador Cortes;3165602;230.6452694748084;0.3047848344313766
Sobrália;3167707;234.66053915931968;0.29893418727774207
São Gonçalo do Abaeté;3161700;249.44589903053176;0.33066650904943445
São Gonçalo do Rio Abaixo;3161908;88.75626471197519;0.6216757290095337
São José da Lapa;3162955;39.2577904842177;0.6536808397950873
São José do Goiabal;3163409;156.58781237222857;0.3702972053859248
São Pedro da União;3163904;191.37721119877457;0.3387344233958173
São Vicente de Minas;3165305;118.80038885044888;0.4343207885831522
Teófilo Otoni;3168606;367.5419796419047;0.25053746027195406
Turmalina;3169703;336.35205840713627;0.2514827864996432
Ubaporanga;3170057;222.24960040822484;0.3098651373959876
Uruana de Minas;3170479;484.8283918956666;0.20469961793009517
Urucuia;3170529;457.0020961926592;0.20526537975320688
Vargem Grande do Rio Pardo;3170651;546.0530430255756;0.1859655461331462
Vazante;3171006;360.20294861839295;0.2577221413490354
Veríssimo;3171105;381.17925581179156;0.237589660863
Vespasiano;3171204;42.40222194757938;0.6418718928043851
Viçosa;3171303;163.77960707937947;0.3768402402922187
Várzea da Palma;3170800;269.4565090766927;0.2902956630594328
Afonso Cláudio;3200102;321.4594016142215;0.25632523004809643
Alegre;3200201;291.16968082650556;0.27615156681672626
Alto Rio Novo;3200359;348.1300245013225;0.24067336902520842
Baixo Guandu;3200805;337.4974460278779;0.260110606651663
Cachoeiro de Itapemirim;3201209;335.6421384353452;0.26821783130069676
Divino de São Lourenço;3201803;271.4531605638029;0.27698954598492537
Ibatiba;3202454;282.6850546474932;0.2745210236233757
Jaguaré;3203056;448.27593629002536;0.2211188588992887
Muqui;3203809;316.89965840249226;0.25672756649146483
Pedro Canário;3204054;482.72543944562574;0.20744010698990356
Sooretama;3205010;438.4810880171775;0.2217145940703971
Água Doce do Norte;3200169;372.5559289458152;0.2361293041057388
Cachoeiras de Macacu;3300803;298.79859594234483;0.2702383186842423
Carapebus;3300936;360.554893490845;0.25451008350734655
Casimiro de Abreu;3301306;335.8773786175539;0.2716682631104265
Macuco;3302452;301.75625819962613;0.27698368042088617
Porciúncula;3304102;250.28193143694403;0.29618700908871765
Rio Claro;3304409;235.75223424367235;0.3035308346086316
Saquarema;3305505;344.7403409610397;0.36344053974640034
São João da Barra;3305000;377.02954049950546;0.3274269132631892
Amparo;3501905;300.4515400798755;0.2979854625374758
Areiópolis;3503604;453.0595511492614;0.21168019106332514
Arujá;3503901;337.0897539031444;0.2865614342598722
Atibaia;3504107;322.6320331207735;0.2919263928241294
Barra do Chapéu;3505351;601.2216002136922;0.17904651719627107
Bauru;3506003;476.1447530375926;0.24528135136986912
Bebedouro;3506102;380.3765625736364;0.26298570948175193
Bento de Abreu;3506201;624.5572848852911;0.22045355937117592
Biritiba Mirim;3506607;342.8245453803756;0.24825258656960875
Buri;3508009;518.6578127502567;0.20150736135207237
Caconde;3508702;209.63448856727703;0.3267931346041061
Cardoso;3510708;534.8603417024328;0.19822466122915508
Conchal;3512209;303.32960239911307;0.27695748894084055
Coronel Macedo;3512605;564.6662594244948;0.1878458722097296
Corumbataí;3512704;334.9423474707361;0.2752726988905507
Dois Córregos;3514106;411.674946194131;0.23390514114609381
Espírito Santo do Pinhal;3515186;258.80456150988323;0.307002627801034
Floreal;3515905;553.6372987599393;0.19374250262281933
Florínea;3516101;650.5918474786652;0.19100597742906578
Flórida Paulista;3516002;665.5763041994794;0.17421397555235701
Francisco Morato;3516309;348.38748060307864;0.246652612633249
Franco da Rocha;3516408;351.4735653548951;0.25843134567926396
General Salgado;3516903;575.8317402993233;0.19963894687139183
Glicério;3517109;563.7957055080716;0.19284647241523178
Guarulhos;3518800;353.15441191370013;0.30551982244241077
Guaíra;3517406;365.1714627018212;0.2767798943306736
Ibiúna;3519709;411.3107432677119;0.2335932021855848
Indaiatuba;3520509;361.358235062895;0.28064512624988497
Indiana;3520608;685.0300608824707;0.16966288000022428
Ipaussu;3520905;560.3195521072467;0.2092531222886514
Itaquaquecetuba;3523107;346.8912304038035;0.26107048745452566
Jaboticabal;3524303;368.17603437225245;0.2602337899209695
Jacareí;3524402;311.96512861282565;0.2967818858517315
Jardinópolis;3525102;306.67512352393584;0.2800020947226142
Jaú;3525300;424.7243770923558;0.24044761061592757
Jeriquara;3525409;290.9344881958863;0.2797844879737953
Junqueirópolis;3526001;691.0695014519389;0.18889000097888026
Lavrinhas;3526605;208.27287350678847;0.3446100683027128
Lavínia;3526506;647.2142219436024;0.1717740996546152
Leme;3526704;311.62578174563004;0.28471845253973355
Mairinque;3528403;398.3962287392494;0.24748714326351567
Marília;3529005;556.1885964155296;0.2177600830795749
Monte Alegre do Sul;3531209;291.9837098325843;0.274310268185711
Morungaba;3532009;316.05015024070224;0.27610550690226426
Narandiba;3532207;718.213095853319;0.21429541219145978
Natividade da Serra;3532306;303.91271417607265;0.26099312601291813
Nova Canaã Paulista;3532843;638.0955430276836;0.17517868679247584
Nova Europa;3532900;405.8789656035967;0.24675630595404907
Nuporanga;3533601;303.0822848867296;0.30153575379161945
Ouroeste;3534757;583.4421157681077;0.21172687211590932
Palmital;3535309;602.9985954207604;0.2006871432148406
Panorama;3535408;732.9337668294626;0.17077144872684336
Paulicéia;3536406;730.1230781390134;0.18001852071758617
Paulo de Faria;3536604;482.2516459529908;0.20975099380338574
Paulínia;3536505;331.1738555404825;0.4437468602614214
Pedrinhas Paulista;3537156;659.4051862182263;0.19093921745118664
Peruíbe;3537602;459.60793995929487;0.2224183147059936
Pindamonhangaba;3538006;256.0238061090951;0.32614347249004577
Pirajuí;3538907;500.99433179906816;0.2107171816867231
Pradópolis;3540903;344.17383141999096;0.2763422670698162
Ribeirão Bonito;3542909;379.1195271752101;0.24052746955921803
Rinópolis;3543808;621.6654320692559;0.18919308091179646
Rubiácea;3544400;616.1532121439343;0.18145584100886591
Sagres;3544707;648.5958510445529;0.1514215738699218
Santa Cruz da Conceição;3546207;315.26374382548676;0.29139737005967387
Santos;3548500;393.71366639636767;0.26735988992718246
Sorocaba;3552205;411.6658642472305;0.2727954234191751
Suzanápolis;3552551;645.4504687858569;0.21717104137280008
São Bernardo do Campo;3548708;377.7484605619699;0.2885234074970093
São Francisco;3549003;611.9695624000608;0.18213056508983783
São Simão;3550902;295.3354241783233;0.29385250190444073
Taguaí;3553005;561.5306550731544;0.1964459398452649
Taquarivaí;3553856;535.2641189313824;0.21130242344058828
Terra Roxa;3554409;364.3320547070739;0.2392201344035844
Tupi Paulista;3555109;704.1737002393247;0.17382774206160942
Ribeirão das Neves;3154606;25.812232402945394;0.716163056155268
Acaiaca;3100401;118.62642630339718;0.43263458555345985
Albertina;3101409;249.14557342350125;0.30296714450113293
Araponga;3103702;192.06316858851366;0.3322531450662703
Araporã;3103751;521.065655573198;0.29391495349068575
Arapuá;3103801;229.34421852571884;0.32831453090992957
Araçuaí;3103405;413.2265057422537;0.2265313751330434
Arcos;3104205;86.83618249685944;0.518976208427425
Astolfo Dutra;3104601;205.26255997662582;0.3341940461017726
Baldim;3105004;80.04474134840098;0.5108310416311558
Berilo;3106507;381.7155290944995;0.22835206090665558
Bias Fortes;3106804;149.83084511952316;0.3775152096707991
Bocaina de Minas;3107208;169.61699372349173;0.35775385433347195
Bom Despacho;3107406;113.87101039652153;0.45477125527760415
Botelhos;3108404;192.94200272489329;0.3386480625824161
Caetanópolis;3109907;77.8916752917732;0.5308017346092515
Cambuí;3110608;247.73259837590592;0.3196466247685622
Campanário;3110806;322.24507409427264;0.2653344664202033
Campo Azul;3111150;390.5065072871041;0.2248342305822504
Canápolis;3111804;507.9179335144559;0.21777039236562262
Capitão Andrade;3112653;264.4751609944276;0.27860299051140197
Caranaíba;3113107;111.31428367561658;0.43569844115588974
Centralina;3115805;514.6171521341806;0.23842189347195852
Chapada Gaúcha;3116159;539.8665044639043;0.19671529451703557
Chapada do Norte;3116100;364.8878233905126;0.23311282927046623
Claraval;3116407;257.0552895305506;0.29896898082244877
Congonhal;3117900;204.46885908705593;0.3329269229880301
Coqueiral;3118700;83.19324049973837;0.505671397521747
Cordisburgo;3118908;94.75365389236121;0.47227562159083053
Corinto;3119104;179.64946957420554;0.35505931919745476
Coroaci;3119203;251.49158495475388;0.2883437204085664
Crisólita;3120151;460.09506896058906;0.20258695908189364
Córrego Novo;3120003;188.96560816498686;0.33616312594437814
Delfinópolis;3121209;213.60686980031258;0.32220374089469084
Diogo de Vasconcelos;3121704;119.8485894955907;0.42225682836536
Divisópolis;3122454;580.6498734089961;0.17927756273229659
Dom Cavati;3122504;228.4311348792258;0.30314430641109136
Doresópolis;3123403;120.63582051090154;0.3951680260651456
Engenheiro Navarro;3123809;299.6094788509507;0.26528615005355427
Entre Rios de Minas;3123908;79.49445619532241;0.5129213141236516
Extrema;3125101;284.7675384764119;0.37961019382720784
Frei Gaspar;3126802;359.3349904900655;0.23387067923292795
Fruta de Leite;3127073;462.55916871935506;0.20175692431369346
Guarará;3128501;218.66984644848733;0.30882964480341085
Guimarânia;3128907;291.00498877926486;0.2744722015377388
Ibiaí;3129608;353.4454205911874;0.2382463852748036
Ibiraci;3129707;240.168969060245;0.31935648111946247
Ibiá;3129509;225.17738348570396;0.32964071543557005
Inimutaba;3131109;138.83641467848497;0.3963818099811981
Itinga;3134004;453.1138699970722;0.20962209753159483
Itueta;3134103;323.0400119001945;0.2536480546614017
Itutinga;3134509;69.2663026255742;0.550444117747628
Joaquim Felício;3136405;245.63737604916415;0.29482835766278725
Lagoa Formosa;3137502;266.34993748552466;0.2879461481336356
Limeira do Oeste;3138625;613.9454357500166;0.20321333021540602
Machado;3139003;157.1737812796227;0.3851409869066023
Mamonas;3139250;562.8749387384789;0.18217011494098723
Marilac;3140100;275.28884598089553;0.27420614849651215
Matias Cardoso;3140852;569.0717170531564;0.1826960180948878
Morada Nova de Minas;3143500;194.59121933129438;0.34128260659062104
Natércia;3144409;172.7733899109435;0.35788959401028897
Nova Lima;3144805;36.58106511326819;0.7116444388457873
Nova Módica;3144904;330.5700885218918;0.250485164709482
Orizânia;3145877;217.52175608868086;0.3112559806611937
Paiva;3146602;161.5119523952699;0.36727844154716804
Paraisópolis;3147303;228.57445823051975;0.3184726092981374
Paraopeba;3147402;80.01860248497916;0.533442247294833
Passa Quatro;3147600;188.36965574157864;0.3496015208170562
Pavão;3148509;439.49578452130885;0.20988806387385744
Piau;3150109;181.30600200417965;0.3431424611910457
Piedade de Ponte Nova;3150208;155.82821781562308;0.37320273840174156
Pirajuba;3150703;413.37615068051474;0.25428977831946786
Piumhi;3151503;120.1778299188915;0.4376741002874575
Pompéu;3152006;118.52924350771468;0.4410150837287219
Presidente Bernardes;3153103;137.85102569238677;0.3945603757340058
Presidente Juscelino;3153202;148.2604145814284;0.2291401693388417
Reduto;3154150;233.3802315380264;0.3053180666761992
Resende Costa;3154200;65.81569419630995;0.547365825681562
Rio Pardo de Minas;3155603;514.7148908381927;0.19212299054720589
Santa Bárbara do Leste;3157252;214.7756503984085;0.31507294565683
Santa Cruz do Escalvado;3157401;147.6026962017296;0.38214209679782335
Santa Rita de Jacutinga;3159308;178.03686769819566;0.34889666452569856
Santana da Vargem;3158300;92.50110920058395;0.5349673069658548
Santana do Manhuaçu;3158904;237.93212665104926;0.29956839333164825
Santo Antônio do Aventureiro;3160009;240.16848866542674;0.29589645423809174
Santos Dumont;3160702;157.64301031449534;0.3844120899760065
Senador Amaral;3165578;251.98036623828318;0.2895837850177817
Sericita;3166303;187.94683876536266;0.3384886966183177
Serra do Salitre;3166808;263.3588310140746;0.3002212245900205
Serranópolis de Minas;3166956;482.27199838351453;0.19687288875633008
Soledade de Minas;3167806;152.5832837225799;0.37615174646851063
São Francisco do Glória;3161403;221.4537986503652;0.30964530149933733
São Félix de Minas;3161056;322.8735245736865;0.2506195237730761
São José da Barra;3162948;154.3673790231759;0.4160024417142317
São José da Safira;3163003;282.9709008339766;0.2716148903418103
São João Batista do Glória;3162203;174.8228741678402;0.3566175416855201
São João del Rei;3162500;76.82107319949995;0.530455594130495
São João do Manteninha;3162575;347.4390438171623;0.24371000397866605
São João do Oriente;3162609;225.087446377081;0.3111152471690879
São Lourenço;3163706;159.37843976463535;0.3817947635390678
São Miguel do Anta;3163805;175.18401816652468;0.35037393542771583
Tarumirim;3168408;241.73379373441142;0.29677831485221784
Teixeiras;3168507;159.77774677143097;0.372694584657457
Vargem Alegre;3170578;203.57249927834212;0.3251533211155157
Volta Grande;3172103;264.45520569204956;0.289906178524697
Atílio Vivácqua;3200706;330.0222018063017;0.27600696094802557
Boa Esperança;3201001;438.90398039500553;0.21687933260769712
Dores do Rio Preto;3202009;259.01266899461615;0.2922259089380527
Itarana;3202900;347.7967222282283;0.250119542289349
Piúma;3204203;374.6560057773036;0.2483863319889392
Ponto Belo;3204252;435.3067504940036;0.214168150144795
Viana;3205101;389.7034070861485;0.25638909370113416
Vila Velha;3205200;410.60603390562306;0.24692702514299888
Arraial do Cabo;3300258;384.54045469088584;0.27335460942023865
Cardoso Moreira;3301157;317.3494992164144;0.2645267436227232
Carmo;3301207;268.1088160595697;0.29107323998761925
Iguaba Grande;3301876;359.50085500314486;0.2427122457526523
Paraíba do Sul;3303708;226.4536264522989;0.31807841593554564
Sumidouro;3305703;268.7685126108104;0.2830893632532727
São Gonçalo;3304904;298.7664174706924;0.28275354295289373
Trajano de Moraes;3305901;321.78014999434106;0.2543597392250156
Américo Brasiliense;3501707;359.34625474216955;0.2615132674498086
Andradina;3502101;681.136422959312;0.20602876854637492
Angatuba;3502200;482.5539660706161;0.22496415021380786
Aparecida;3502507;242.81460193090564;0.3183129937949967
Arapeí;3503158;223.01734634623656;0.31020223380289114
Boracéia;3507308;441.4391936317862;0.2531261440312579
Borebi;3507456;476.10529070526877;0.21490416240528457
Brotas;3507902;383.6737376385232;0.251110112986222
Cachoeira Paulista;3508603;219.7106735154044;0.3223172561023005
Caraguatatuba;3510500;329.5780957174064;0.2698641634613854
Cerqueira César;3511409;517.5827592542294;0.21606529282951714
Cunha;3513603;264.40991665545255;0.2854149150696346
Descalvado;3513702;318.3547638327202;0.2833124758333604
Dobrada;3514007;380.7555356681683;0.23242314479643758
Embaúba;3514957;417.2115845719471;0.22467270749913323
Emilianópolis;3515129;700.8880821499903;0.16931010556063802
Euclides da Cunha Paulista;3515350;828.5139954620057;0.15319001955377906
Igaraçu do Tietê;3520004;435.0599706667513;0.22003208272681624
Irapuã;3521507;480.5620981719538;0.20701417434170613
Itapeva;3522406;553.4193041799073;0.20307706887026267
Itaí;3521804;533.4995137219789;0.20219720764293914
Itirapina;3523602;354.3555941955459;0.2634400079532464
Itirapuã;3523701;248.76803967298963;0.29603402085975544
Jandira;3525003;380.23496105839666;0.2529238491727166
José Bonifácio;3525706;506.48701001767256;0.2191613086004946
Lagoinha;3526308;268.0198274468393;0.2813042579015755
Lins;3527108;521.8042754729822;0.23626451134075754
Louveira;3527306;343.91740637505615;0.36952338805339
Lucianópolis;3527504;522.0554114923711;0.200293710507996
Luiziânia;3527702;580.4652192523303;0.18468343113809196
Macaubal;3528106;534.5395669670469;0.19758034643781458
Marinópolis;3529104;624.8939767515342;0.17811186600905804
Mariápolis;3528908;669.6046135948368;0.16995295894502896
Mendonça;3529500;496.14219762673406;0.23823072043158083
Meridiano;3529609;558.5932363546623;0.2476622788000117
Miguelópolis;3529708;338.5713705001152;0.2638279663008305
Mogi Mirim;3530805;292.3458810696327;0.30203741086416813
Mogi das Cruzes;3530607;343.5504715909645;0.27723777110602826
Monte Azul Paulista;3531506;396.6713194382881;0.24049063154052666
Monte Castelo;3531605;702.686782986202;0.1721613075545925
Monções;3531001;547.9803127958247;0.21113964515130584
Nantes;3532157;695.9205468983696;0.18096610206141905
Nazaré Paulista;3532405;319.41310822550287;0.26388556758960824
Nova Luzitânia;3533304;565.0489032305259;0.18706231819728905
Ocauçu;3533700;561.0201116605147;0.19653576067370013
Palmares Paulista;3535101;415.1366371292888;0.2209576804202855
Palmeira d'Oeste;3535200;618.6059115142291;0.18371161973568229
Paraguaçu Paulista;3535507;623.791510603594;0.20220935276682994
Paranapuã;3535903;603.8467533454508;0.1846954022094918
Pedregulho;3537008;280.28555325457495;0.30171037725567723
Piacatu;3537701;606.6867437627398;0.1827301304985098
Piquerobi;3538303;726.6167359851003;0.1653786356889192
Piraju;3538808;545.4729660562558;0.2055995463149222
Pirapozinho;3539202;711.7309401659833;0.18495587959082932
Pompéia;3540002;575.2512115344994;0.22053097409209055
Pratânia;3541059;460.4363098789423;0.21574813100110007
Presidente Epitácio;3541307;763.9559919563322;0.17998991292412117
Presidente Venceslau;3541505;738.46410194833;0.1782167583057402
Promissão;3541604;530.0588769942844;0.22583998097134175
Quatá;3541703;631.0149171748394;0.20341421025893142
Ribeira;3542800;613.7242084460403;0.16606183184781048
Ribeirão do Sul;3543204;576.0865935769988;0.19849878898390885
Rifaina;3543600;279.5734124349139;0.304369170711037
Rincão;3543709;350.6930864845113;0.24788518688895264
Riolândia;3544202;512.2614810223563;0.19838680604803552
Rubinéia;3544509;646.2958921459737;0.2279770262052337
Salesópolis;3545001;331.7378492521259;0.2522287938199638
Santa Clara d'Oeste;3546108;641.4015990029848;0.18749573762430807
Santa Cruz das Palmeiras;3546306;280.1606128589764;0.2830521263752388
Santa Cruz do Rio Pardo;3546405;553.2244733357752;0.22292209294893484
Santo Antônio da Alegria;3547908;244.5776677379252;0.30166909382281115
São Bento do Sapucaí;3548609;239.54674361811323;0.3099776976598459
São João do Pau d'Alho;3549300;712.6998693853682;0.16759208997163963
Tabatinga;3552700;416.1149638182224;0.22514026573751866
Tapiraí;3553500;455.45540416052194;0.21187961429727561
Tietê;3554508;400.80000385516195;0.2513180686353106
Uchoa;3555604;452.1601740283007;0.22386344981203404
Urupês;3556008;466.9400628650758;0.21858708622533898
Valinhos;3556206;337.470286710477;0.28131363356396366
Votuporanga;3557105;536.9268999470063;0.21603820834898552
Álvaro de Carvalho;3501400;529.1831569945118;0.1910809812685564
Carmo da Cachoeira;3113909;94.25668272525556;0.47925696663982287
Contagem;3118601;15.831747719028272;0.8152568770861814
Itaguara;3132206;49.022825082187886;0.6139839151712897
Juatuba;3136652;15.279103717023562;0.7947280618194571
Alfenas;3101607;141.48186749260415;0.4116730010813565
Alfredo Vasconcelos;3101631;120.91064476081586;0.4256942257480004
Alto Rio Doce;3102100;144.10827918592;0.3876383709327365
Além Paraíba;3101508;255.168390804109;0.303187967668939
Antônio Dias;3103009;143.30985171172563;0.4213513080604527
Arceburgo;3104106;231.09887942711293;0.31967378152552467
Augusto de Lima;3104809;207.72339844321857;0.3384774369952296
Bandeira do Sul;3105301;197.84178593848515;0.33434643934839053
Biquinhas;3107000;189.86579262689136;0.3395403417585501
Bom Jesus da Penha;3107604;178.93590590349194;0.3571454437942244
Brazópolis;3108909;213.6222206095473;0.3189294715159281
Brás Pires;3108701;139.57910678246301;0.3921407289514013
Cabeceira Grande;3109451;533.240886624882;0.21193083465355442
Cabo Verde;3109501;183.4550404309629;0.346655006016722
Cajuri;3110202;173.01144829749157;0.36122264853324104
Caldas;3110301;210.62704557790744;0.32590028631938767
Camacho;3110400;35.20611707893582;0.6573216703936937
Campo Florido;3111408;404.0772923986081;0.2546789037659537
Carmo do Cajuru;3114204;56.751867668141145;0.5833985989474404
Carvalhópolis;3114709;159.1271383855095;0.36953151730642814
