id_municipio;cresc_linear_vol_vendido;cagr_vol_vendido_3a;cagr_vol_vendido_9a;cresc_linear_frota;cagr_frota_3a;cagr_frota_9a;base_atendimento;dist_base_atendimento_km;dist_referencia_km;score_final_medio
3536307;1926283.0571428628;0.057435905402519305;0.0389470078853098;294.6848484848485;0.04853503849203644;0.040170589621171926;3145604;255.09266587695734;93.09462065238024;0.3392570409968616
3536570;34992.02500000074;0.2195069042891813;-0.0337448859534647;53.24848484848485;0.05151901091109967;0.060663152031412926;3145604;516.6075494170938;93.09462065238024;0.19721123721544473
3536802;148050.4678571415;0.18174025875945987;0.03613278373423223;226.63030303030303;0.05414246533876166;0.05236056024865254;3145604;286.32465765517674;93.09462065238024;0.2727525725503532
3538709;5810758.346428596;0.06013740251076105;0.06390071822148524;7970.709090909093;0.02839736221322675;0.025610215000913206;3145604;368.77978139120177;93.09462065238024;0.28941572631161167
3538808;1073738.3178571418;-0.04582294577543866;0.03709999400636499;622.3515151515152;0.02516621836741062;0.030399034860430607;3145604;545.4729660562558;93.09462065238024;0.2055995463149222
3539103;11739.289285714261;0.09556917202770787;-0.052725306045815934;455.1090909090909;0.038875297182573876;0.05571115058041598;3145604;374.2069582929764;93.09462065238024;0.2471384658678652
3539400;1460123.0285714301;0.08299878948626582;0.1116369561756374;360.46666666666704;0.034632402637762905;0.0410069340698167;3145604;484.33443055935254;93.09462065238024;0.2129137253049383
3540309;-196690.76785714188;0.14101090711195563;-0.06312155131281483;22.115151515151553;0.018216534896084546;0.017213964907433654;3145604;511.5375658481721;93.09462065238024;0.2229980219009768
3540606;1628219.3357142953;-0.0017049941136979552;0.0644222188302288;1331.9272727272732;0.03464385806559678;0.037810990776495856;3145604;394.02793493067475;93.09462065238024;0.2547261234883474
3542008;-70415.25357142839;0.051301805485063356;0.05149441698296964;180.9151515151514;0.02998114821020903;0.050612985737395366;3145604;587.2765314023862;93.09462065238024;0.1968214311302814
3543808;-181656.55714285694;-0.032487450714011046;0.009892331360406903;234.34545454545446;0.03684223762713512;0.036135227933044245;3145604;621.6654320692559;93.09462065238024;0.18919308091179646
3544103;186236.90714285622;0.26453083801385024;-0.0262808437891896;618.8545454545455;0.029181505091295135;0.031752248451809795;3145604;375.13365165479416;93.09462065238024;0.2409858179241921
3545001;-58105.06071428544;0.006359031813971905;-0.011211224628976946;298.5393939393935;0.028315524231725453;0.02705993730450884;3145604;331.7378492521259;93.09462065238024;0.2522287938199638
3545308;556288.1178571451;0.07768226589088134;0.030496488362491414;1052.4121212121217;0.041731335702961836;0.04292833399344387;3145604;432.92795308094173;93.09462065238024;0.24024424769804678
3546702;723698.0250000033;-0.003979848347790971;0.036898215586525396;597.6484848484849;0.027090451791909498;0.034779215527645846;3145604;340.7145122958499;93.09462065238024;0.2922867120222377
3546801;146823.478571427;0.013754275672350547;-0.02739257763004832;1190.1393939393936;0.03741119025059181;0.038809758927836446;3145604;324.77206844418083;93.09462065238024;0.2686262438521928
3547502;-233934.18214284885;0.03764580101484993;0.023710138755089094;439.73333333333306;0.017185373582421448;0.023145471817499708;3145604;296.688556660921;93.09462065238024;0.2834681180127173
3547700;-62233.04285713834;0.09252901116741086;0.04691876948013807;369.8181818181818;0.01759148164369706;0.026002544725482135;3145604;720.7924472268128;93.09462065238024;0.17494947296243513
3548401;-271930.66071428085;0.12248382503159738;-0.03824403028915346;63.69696969696968;0.027102159515042024;0.03335074731867671;3145604;597.6528322945284;93.09462065238024;0.18895517678651313
3549805;4829769.846428572;0.03396108436065792;0.053024807549822084;8734.163636363633;0.023510778070515936;0.022633813957602555;3145604;472.9233772186863;93.09462065238024;0.25372004713789326
3550001;-1428294.5785714283;-0.03429436630167437;-0.3205914428258436;257.0060606060606;0.03578888797126112;0.04112810917469267;3145604;284.99911689670444;93.09462065238024;0.2811311986630736
3550704;955887.8071428582;0.06162864893831732;0.051076493931937694;1755.3757575757572;0.04763725237517602;0.04724163993336816;3145604;349.5865799111963;93.09462065238024;0.2870264392450056
