ano;id_municipio;score_logistico_norm;score_economico_norm;score_demanda_norm;score_final_norm;vol_vendido_total_m3;vol_vendido_diesel_m3;vol_vendido_etanol_m3;vol_vendido_gasolina_m3;pct_diesel;pct_combustivel_leve;frota_pesada;frota_leve;combustivel_por_veiculo;diesel_por_veiculo_pesado;combustivel_por_veiculo_leve;vab_total;vab_agropecuaria;vab_industria;vab_servicos;atividade_1;atividade_2;atividade_3;pib;pib_per_capita;pib_per_capita_relativo;populacao;contribuicao_agro;contribuicao_industria;contribuicao_servicos
2020;3507001;0.18461254037448063;0.2867733049169382;0.009296027954368792;0.2952468930630529;82393089.0;34998000.0;34835489.0;12559600.0;0.4247686356315637;0.5752313643684362;3721;41806;1701.879433210088;9405.536146197259;1133.691073051715;2561784.992;28294.776;917016.302;1300143.215;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;2971679.979;47799.26;1.3301315979457429;211755.6928141266;0.011044945648584704;0.35795990095331154;0.5075145724797814
2020;3507100;0.2256853063802254;0.2859227010624902;0.007806950427668804;0.32653987549224667;27646300.0;18172700.0;4226900.0;5246700.0;0.65732846710048;0.34267153289952;884;15210;1688.0144095738185;20557.352941176472;622.8533859303091;962888.082;13652.837;403365.135;437778.661;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;1129289.147;43459.27;1.2093607359330558;211755.6928141266;0.014179048692389984;0.41891175365072175;0.4546516559751126
2020;3507159;0.13460035718590432;0.2629815368508722;0.0009058327916739569;0.2288411315661506;888500.0;325000.0;215500.0;348000.0;0.3657850309510411;0.6342149690489589;130;1514;526.0509177027827;2500.0;372.19286657859976;63045.288;7468.811;13077.28;20063.64;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Indústrias extrativas;65836.317;16525.18;0.4598536479380859;211755.6928141266;0.11846739442287899;0.20742676280581032;0.3182417058670586
2020;3507209;0.1312427754009083;0.289510341389444;0.020238037976196842;0.2631802253031568;4192000.0;4039000.0;110000.0;43000.0;0.9635019083969466;0.03649809160305344;59;438;7621.818181818182;68457.62711864407;349.3150684931507;63366.45;13299.088;19800.927;18750.509;Demais serviços;Indústrias de transformação;Agricultura, inclusive apoio à agricultura e a pós colheita;68106.536;81272.72;2.2616126886273333;211755.6928141266;0.20987585701897457;0.31248282016745454;0.29590594076202786
2020;3507308;0.1741603957778613;0.30402748175402644;0.0013006226774510278;0.2942827508620635;1996500.0;1068500.0;598000.0;330000.0;0.5351865765088906;0.46481342349110943;310;2294;708.2298687477829;3446.7741935483873;404.5335658238884;396489.16;15920.195;207993.367;145713.474;Indústrias de transformação;Demais serviços;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;441392.129;90672.17;2.523175429312254;211755.6928141266;0.04015291363829468;0.5245877768764221;0.3675093513275369
2020;3507407;0.1707863894887906;0.26865631440165694;0.004549013963743984;0.26560442076523605;15313500.0;8970500.0;4319000.0;2024000.0;0.5857903157344826;0.41420968426551735;780;9674;1369.4777320693972;11500.641025641025;655.6750051684928;438984.305;103536.189;33882.539;223439.782;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;470940.072;29135.12;0.8107561439641737;211755.6928141266;0.23585396521180865;0.07718394169012488;0.5089926438258425
2020;3507456;0.1635534700459317;0.2602574515793238;0.0025107785105449114;0.2513285746934772;885000.0;651000.0;136000.0;98000.0;0.735593220338983;0.26440677966101694;73;1207;665.9142212189616;8917.808219178081;193.86909693454848;64947.792;19400.099;3229.955;21643.945;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;68863.226;25666.5;0.7142332885210861;211755.6928141266;0.2987029797718142;0.049731559773425395;0.33325143678479474
2020;3507506;0.17290300367524145;0.2810744765374016;0.008762329338924476;0.2807512573715398;85993413.0;25450000.0;29672418.0;30870995.0;0.295952900485529;0.704047099514471;3285;100153;806.0194865450046;7747.336377473363;604.5092308767586;4631233.025;167708.348;1306561.847;2650530.043;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;5073778.366;34252.2;0.9531514404021563;211755.6928141266;0.03621246158305757;0.2821196514938913;0.5723162770458953
2020;3507605;0.23282124406998006;0.2835361558780106;0.01211093482160345;0.3338542210182399;129375500.0;34199200.0;48715400.0;46460900.0;0.26434062090581295;0.7356593790941871;4460;128414;960.1862846964524;7667.982062780269;741.1676296976965;5976654.678;71623.525;1592269.06;3602590.173;Demais serviços;Indústrias de transformação;Comércio e reparação de veículos automotores e motocicletas;6831380.172;40058.99;1.1147396085377166;211755.6928141266;0.011983882097730256;0.2664147664179302;0.6027770328209013
2020;3507704;0.13907972021918205;0.26157006201213673;0.0012830911617775604;0.2316245120265076;2308000.0;719500.0;1261000.0;327500.0;0.31174176776429807;0.6882582322357019;223;2764;733.8632750397456;3226.457399103139;574.7105643994212;112328.356;28995.458;9317.536;43418.012;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;116872.819;20357.57;0.5664992954784722;211755.6928141266;0.2581312415896125;0.08294909969126585;0.38652761908132977
2020;3507753;0.14281485563682908;0.2603257650091483;0.0014614367387382895;0.23378098183931942;1468000.0;795000.0;448000.0;225000.0;0.5415531335149864;0.45844686648501365;205;1108;921.5317011927182;3878.048780487805;607.4007220216606;58312.085;12688.333;3946.085;21117.894;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;60615.977;20981.65;0.5838658515223519;211755.6928141266;0.21759354000118503;0.06767182137287665;0.3621529568013217
2020;3507803;0.23949371298227476;0.27541352537445973;0.0031560661290551306;0.325447856459308;17283000.0;5061500.0;8473000.0;3748500.0;0.2928600358734016;0.7071399641265984;886;15288;1035.3441562331516;5712.753950338601;799.4178440607012;725486.3;74142.919;140383.471;388685.961;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;811581.387;32107.5;0.8934699047860352;211755.6928141266;0.1021975452878986;0.19350258026926212;0.535759201793335
2020;3507902;0.19526174301101148;0.2795273038629329;0.006031926504660888;0.29535927393987566;25885850.0;17079700.0;5317150.0;3489000.0;0.6598083508944076;0.34019164910559246;1205;15642;1451.1632470007848;14174.02489626556;562.9810765886715;892437.028;93570.821;235947.125;436082.612;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;986667.551;40049.83;1.1144847090803363;211755.6928141266;0.10484865381448515;0.26438518079955775;0.48864244570542403
2020;3508009;0.15217695193229938;0.26486522572344734;0.0014600797744542266;0.24501114127540585;7308000.0;2179000.0;2623000.0;2506000.0;0.2981663929939792;0.7018336070060208;875;9543;676.4161421695668;2490.285714285714;537.462014041706;636494.249;270441.755;50215.35;222048.833;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;674027.211;33760.44;0.9394670127644524;211755.6928141266;0.42489269215690906;0.07889364291805251;0.3488622769944305
2020;3508108;0.14385868235702925;0.28176526275714087;0.00293253300020764;0.25313408201866344;11112000.0;4013000.0;4826000.0;2273000.0;0.3611411087113031;0.6388588912886969;576;10934;913.2900468480316;6967.013888888889;649.2591915127126;668840.854;61218.516;252030.493;273339.612;Demais serviços;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Administração, defesa, educação e saúde públicas e seguridade social;709785.516;41073.17;1.1429616534816052;211755.6928141266;0.0915292713264791;0.37681683391905957;0.4086766087407693
2020;3508207;0.23362885677975156;0.28144570590658646;0.010941424338854849;0.33187293613944435;10974000.0;8533000.0;1808000.0;633000.0;0.7775651540003645;0.2224348459996355;241;2522;3517.3076923076924;35406.63900414938;967.8826328310864;219439.692;42135.548;96632.126;48874.315;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;229390.773;50817.63;1.414125143270325;211755.6928141266;0.19201425054861998;0.4403584653226728;0.22272322092030644
2020;3508306;0.1554683908269517;0.2633252827912265;0.0008604930823227631;0.24594178433946573;1607000.0;446000.0;715000.0;446000.0;0.2775357809583074;0.7224642190416926;228;2358;593.2078257659653;1956.140350877193;492.36641221374043;78272.347;13378.94;13402.829;26826.527;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação;81956.421;19315.68;0.5375061518485564;211755.6928141266;0.17092805457845797;0.17123325815182214;0.34273313664658606
2020;3508405;0.1988917916591717;0.30986289742056755;0.0029762741331718634;0.32033187238242883;19260000.0;7565000.0;5075000.0;6620000.0;0.3927829698857736;0.6072170301142263;1478;28930;625.1622955076604;5118.403247631935;404.2516418942274;4263939.172;26580.79;1446906.094;2513115.31;Demais serviços;Indústrias de transformação;Comércio e reparação de veículos automotores e motocicletas;5400646.081;107094.05;2.9801545014918913;211755.6928141266;0.006233857690688464;0.3393355382509664;0.5893881710374456
2020;3508504;0.24822631849756058;0.28787997073362304;0.00717607698913324;0.3458226771942969;58682950.0;22916850.0;15871600.0;19894500.0;0.39051973358530884;0.6094802664146911;2425;56184;982.3058252427185;9450.247422680412;636.5887085291187;3862021.417;21670.483;1602646.967;1832285.219;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;4514762.147;47514.81;1.3222160793156288;211755.6928141266;0.005611176288305913;0.41497619871951114;0.47443683531493996
2020;3508603;0.297612036586713;0.2699759693551683;0.0012564406437944667;0.36647462731599834;7574500.0;1217500.0;2607500.0;3749500.0;0.16073668228926002;0.83926331771074;609;16119;444.4085895329735;1999.1789819376027;394.3793039270426;603285.502;18537.896;54934.451;383676.675;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;636337.88;18949.34;0.5273118432004426;211755.6928141266;0.03072823056172167;0.0910587952435164;0.635978610008102
2020;3508702;0.30751790236607773;0.26358284210031835;0.00209661010789816;0.3699914004964445;8934823.0;2007000.0;3331823.0;3596000.0;0.22462672176046464;0.7753732782395354;462;10244;824.5499261720192;4344.1558441558445;676.2810425614994;459500.229;160610.914;51810.01;165892.951;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;476089.811;25045.49;0.6969521627538612;211755.6928141266;0.349533915030976;0.11275295795336808;0.36102909319768806
2020;3508801;0.1542669056385;0.27324737844459235;0.0071370481130814;0.2580581969849428;18446100.0;11261100.0;4907000.0;2278000.0;0.6104867695610454;0.3895132304389546;545;9767;1696.9733210671573;20662.56880733945;735.6404218286066;554789.425;112371.046;125196.381;230083.32;Demais serviços;Indústrias de transformação;Agricultura, inclusive apoio à agricultura e a pós colheita;606623.609;33997.85;0.9460735280675825;211755.6928141266;0.2025472024813739;0.22566468529929168;0.4147218920043402
2020;3508900;0.12046532212572615;0.2565581130504342;0.0007087030700265166;0.21207241110127195;639000.0;225000.0;290000.0;124000.0;0.352112676056338;0.647887323943662;103;1966;301.84222957014646;2184.4660194174758;210.5798575788403;66127.168;18848.354;3910.745;20625.781;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;68003.915;16218.44;0.45131785541004515;211755.6928141266;0.28503192515366754;0.05913976234397335;0.3119108472935057
2020;3509007;0.20749443367464857;0.28437879772725927;0.009822763508169383;0.31222448589819624;80212101.0;25930950.0;29131651.0;25149500.0;0.3232797754543295;0.6767202245456705;2098;45474;1664.6004316516903;12359.842707340324;1193.6744293442407;3484880.375;2952.74;1398427.267;1642341.618;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;4063841.298;39541.15;1.1003294409602222;211755.6928141266;0.0008473002462817679;0.4012841522573067;0.4712763255180603
2020;3509106;0.10998801818468755;0.253833515874452;0.0005187898177620956;0.2012529833222889;540000.0;161000.0;255000.0;124000.0;0.29814814814814816;0.7018518518518518;110;1698;281.5432742440042;1463.6363636363637;223.2037691401649;85639.936;26537.269;2886.423;23654.82;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;88860.821;14944.64;0.41587124746123405;211755.6928141266;0.3098702572594169;0.03370417044683452;0.2762124903970036
2020;3509205;0.20404700501680506;0.3689994319796608;0.010046088769996003;0.37798584300603305;80200112.0;34918230.0;24148882.0;21133000.0;0.4353887934720091;0.5646112065279909;2658;42502;1746.8985406229579;13137.031602708803;1065.405910310103;16976495.259;322.052;2698508.998;13810305.754;Comércio e reparação de veículos automotores e motocicletas;Demais serviços;Indústrias de transformação;21270945.596;272935.38;7.595096098461117;211755.6928141266;1.897046446198993e-05;0.15895560048352148;0.8134956917375828
2020;3509254;0.1422225709752576;0.2857164275743331;0.008596680883256458;0.25958058657872884;34085000.0;25448000.0;3431000.0;5206000.0;0.7466040780401937;0.25339592195980637;1219;13865;2178.0944469295164;20876.127973748975;622.9354489722323;1352133.273;199659.068;575971.594;437660.269;Indústrias de transformação;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;1559837.473;54742.66;1.5233487259342615;211755.6928141266;0.1476622696792404;0.42597250249014473;0.323681309926614
2020;3509304;0.1836081845140179;0.2616520608676841;0.0014072731114202633;0.26776623625681484;4000500.0;1476000.0;1946000.0;578500.0;0.3689538807649044;0.6310461192350956;446;5198;680.4728695356354;3309.4170403587445;485.66756444786455;162293.632;29549.465;8215.928;76416.62;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;171316.78;16168.06;0.4499159083944531;211755.6928141266;0.18207408778675924;0.05062384702808302;0.4708540874850838
2020;3509403;0.2601699930607525;0.2682574865010228;0.0021507705713122295;0.3355588501495578;11658000.0;3234000.0;5485000.0;2939000.0;0.2774060730828616;0.7225939269171384;825;14957;712.9839153568589;3920.0;563.2145483719997;623984.974;136031.428;104387.98;261790.222;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;692359.38;26232.69;0.7299889133872639;211755.6928141266;0.218004332905619;0.16729245791101371;0.4195457148940897
2020;3509452;0.15847399248844976;0.26428868624359725;0.014398807904544033;0.2600861846745331;10888930.0;8919130.0;1295130.0;674670.0;0.8191006829872173;0.1808993170127827;180;2700;3663.8391655450873;49550.72222222222;729.5555555555555;129243.656;29386.665;13789.559;53612.061;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;136453.074;22528.16;0.6269012838185647;211755.6928141266;0.22737413896740896;0.1066942813812076;0.41481386908460716
2020;3509502;0.21646319823337357;0.28900108600475843;0.054088640847175;0.3589678815489217;690760229.0;176948676.0;305686476.0;208125077.0;0.2561651186203426;0.7438348813796575;34063;872668;748.9815617186365;5194.747262425506;588.7823926166652;53123223.143;165109.294;9697647.192;38326944.906;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Indústrias de transformação;65158381.729;53681.67;1.4938240779772751;211755.6928141266;0.003108043605628931;0.18255005284403286;0.7214725055900587
2020;3509601;0.21271547691652853;0.2768727034001853;0.004997311070525558;0.3064798140250559;29204000.0;11136000.0;8546000.0;9522000.0;0.3813176277222298;0.6186823722777701;1066;47618;593.63756479317;10446.529080675422;379.4363475996472;1947457.618;11004.449;609059.405;972054.455;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;2219744.295;25949.48;0.722107900797232;211755.6928141266;0.005650674447694194;0.3127459100370522;0.49914023597508655
2020;3509700;0.2803743183974035;0.2738662888581012;0.0034041944411036217;0.3574262828806513;26055000.0;4790000.0;7177000.0;14088000.0;0.18384187296104396;0.8161581270389561;1041;35590;703.2198861029392;4601.344860710855;597.4992975554932;1186251.618;6134.743;123802.28;807091.978;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;1261470.023;24071.56;0.6698501727400555;211755.6928141266;0.005171536044218909;0.10436426650252206;0.680371656192759
2020;3509809;0.13941765173301865;0.26473950540458335;0.0037250105060962517;0.2364310272383626;4185000.0;2303200.0;1293000.0;588800.0;0.5503464755077658;0.44965352449223417;209;2223;1669.9920191540302;11020.095693779904;846.5137201979308;181810.604;85037.158;12532.997;56904.677;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;190055.702;38033.96;1.0583881840640308;211755.6928141266;0.4677238627951536;0.06893435654611213;0.312988768245883
2020;3509908;0.13918660468842353;0.2654842525839726;0.002598164849851067;0.23593565868676727;3780200.0;1119650.0;766450.0;1894100.0;0.2961880323792392;0.7038119676207608;143;3721;947.6560541489094;7829.72027972028;715.0094060736361;250345.407;36300.673;24501.5;119418.701;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Produção florestal, pesca e aquicultura;262057.978;20896.1;0.5814852130312067;211755.6928141266;0.14500235268945838;0.09787077899136372;0.47701574568931476
2020;3509957;0.2937592620233499;0.26930612869315085;0.0129160504501027;0.3722407016729163;11672344.0;7425844.0;2517000.0;1729500.0;0.6361913254098748;0.36380867459012517;189;1815;5682.738072054528;39290.17989417989;2339.6694214876034;102309.432;2101.647;15050.871;52997.102;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;114442.256;21991.21;0.6119593336394831;211755.6928141266;0.02054206497793869;0.1471112751363921;0.5180079779936614
2020;3510005;0.13098312512822938;0.2824207287939089;0.007315645133570682;0.2468024807439965;36426200.0;23507100.0;7886000.0;5033100.0;0.6453349512164321;0.35466504878356786;1496;19141;1698.4286846645218;15713.302139037432;674.9438378350138;1259153.321;120949.894;242195.5;767374.145;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Indústrias de transformação;1405947.616;44852.54;1.2481318895339666;211755.6928141266;0.09605652622505373;0.19234790232507357;0.6094366207846423
2020;3510104;0.18842725063261503;0.2710432449126466;0.0008048340544588091;0.2787601707184185;1078000.0;306000.0;542000.0;230000.0;0.28385899814471244;0.7161410018552876;156;1699;556.5307176045432;1961.5384615384614;454.3849323131254;104510.396;31880.591;15862.4;39585.337;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;111481.375;39829.0;1.1083395729260452;211755.6928141266;0.3050470787614277;0.15177820204604334;0.3787693714221502
2020;3510153;0.13997500942933308;0.2747705124540288;0.0028645669564860638;0.24429034621628826;1795000.0;1052000.0;534000.0;209000.0;0.5860724233983287;0.4139275766016713;108;1881;856.3931297709923;9740.74074074074;395.00265816055287;134527.615;9383.002;53558.366;42838.672;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;146230.112;27632.3;0.76893649303182;211755.6928141266;0.06974777632086915;0.3981217239300645;0.31843775718464945
2020;3510203;0.15274886683668965;0.26580445417491355;0.014209226309965392;0.2565322221635104;72266500.0;55407000.0;8381500.0;8478000.0;0.7667037977486111;0.23329620225138895;1772;24688;2648.385678161762;31268.05869074492;682.9026247569669;1071446.987;269121.647;101388.182;491186.662;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;1129592.607;23973.7;0.6671269783187409;211755.6928141266;0.25117588668901636;0.09462734342450486;0.45843300504796697
2020;3510302;0.17802724755318025;0.2637991548881489;0.0014821122246019389;0.2650524516780071;7228000.0;2402000.0;2300000.0;2526000.0;0.33231876037631436;0.6676812396236856;848;11796;557.9743708507025;2832.5471698113206;409.12173618175655;318779.56;36061.599;33937.065;148620.891;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;339916.203;16198.06;0.4507507319448255;211755.6928141266;0.11312393743187299;0.10645935078146165;0.4662183830105042
2020;3510401;0.19832249587817333;0.2846119775600957;0.004520912701268906;0.30071930565354;33786000.0;13858000.0;11706000.0;8222000.0;0.4101698928550287;0.5898301071449713;2148;34647;888.8245817110386;6451.582867783985;575.1724536034866;2152566.295;60104.145;819383.981;980835.548;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;2486360.862;44100.83;1.227213715832286;211755.6928141266;0.02792208776083247;0.3806544694596735;0.4556586945908674
2020;3510500;0.22025225912839355;0.27728136488939786;0.00745656645467115;0.31488591100417895;69620500.0;16524500.0;23113000.0;29983000.0;0.2373510675734877;0.7626489324265123;2290;69287;951.1776921605596;7215.938864628821;766.3198002511293;3632459.019;15661.68;599608.916;2294859.489;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;3870521.469;31368.45;0.8729040266226117;211755.6928141266;0.004311591656803218;0.16506969875328964;0.6317647293462831
2020;3510609;0.1983128429068407;0.2710545171927007;0.017747657302938247;0.3004443171518123;183184045.0;93484850.0;49022495.0;40676700.0;0.5103329277394218;0.48966707226057815;6563;198202;889.2386202008728;14244.22520188938;452.5645301258312;5704143.274;300.738;814981.666;3657443.026;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;6241379.432;15480.26;0.4307761871295825;211755.6928141266;5.27227289978481e-05;0.14287538493550117;0.6411905960831936
2020;3510708;0.14825047373346345;0.2651023374391549;0.0014185340447194284;0.24199688688659196;4593100.0;1162750.0;2237700.0;1192650.0;0.2531514663299297;0.7468485336700703;348;6953;589.7663071391885;3341.235632183908;493.3625773047605;287199.746;73103.182;16765.334;137418.965;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;299516.585;24254.32;0.674935917808924;211755.6928141266;0.2545377668962145;0.05837517001146651;0.47847871355707955
2020;3510807;0.2618016833702192;0.2708116960340114;0.004807103284028584;0.3410867822830464;20663000.0;10607000.0;6122000.0;3934000.0;0.513333010695446;0.48666698930455404;920;18794;1029.1876276336106;11529.347826086956;535.0643822496542;976362.373;259877.874;105443.717;465472.098;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;1060934.741;34761.95;0.9673364838955668;211755.6928141266;0.26616948910217786;0.10799649793550575;0.47674112693402615
2020;3510906;0.2706077066449405;0.2803750318355861;0.0007314485458544534;0.3526348591541793;594000.0;123000.0;287000.0;184000.0;0.20707070707070707;0.7929292929292929;57;1502;373.11557788944725;2157.8947368421054;313.5818908122503;251575.365;183305.881;8111.302;38925.126;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;254686.031;101671.07;2.8292467875852783;211755.6928141266;0.7286320781051038;0.03224203609920232;0.15472550740411325
2020;3511003;0.1184996049957327;0.28649029924133557;0.04209182780625114;0.26810088498086776;85741500.0;62854400.0;13740000.0;9147100.0;0.733068584057895;0.26693141594210507;475;9287;8315.536805353506;132325.05263157896;2464.4233875309574;1052086.225;108194.785;409906.775;411649.812;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;1160987.521;54591.03;1.5191292494361626;211755.6928141266;0.10283832487208926;0.38961328953812696;0.3912700330241468
2020;3511102;0.17678017150949796;0.2833185813733069;0.01482051320086589;0.29059120487249884;138621553.0;73719082.0;49530971.0;15371500.0;0.53180101077067;0.46819898922933;4761;102160;1244.2022815804119;15483.949170342365;635.3021828504307;4452758.349;60442.837;965009.245;2935407.454;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;4867594.43;39736.44;1.1057638639986296;211755.6928141266;0.013574245953314364;0.216721674378921;0.6592334961674337
2020;3511201;0.174143170834175;0.2632496838282537;0.0142784378649622;0.27180885291003615;14437200.0;9845200.0;3815000.0;777000.0;0.6819327847505057;0.3180672152494944;204;3667;3488.0889103648224;48260.78431372549;1252.2497954731389;126659.615;22132.809;6838.537;63766.251;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;134507.636;17123.82;0.47651227361124987;211755.6928141266;0.1747424307266369;0.05399145576117534;0.503445798410172
2020;3511300;0.16777137650243457;0.2809656134748503;0.001975676997372822;0.27103436637304584;6587219.0;1514000.0;3597219.0;1476000.0;0.22983902615048932;0.7701609738495107;355;5958;992.2004820003012;4264.788732394366;851.4969788519637;345643.156;29657.671;116476.978;146031.126;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;393438.411;42096.98;1.1714516767851633;211755.6928141266;0.08580430564058383;0.3369862124508549;0.42249100977425397
2020;3511409;0.1524448484838543;0.2793015205606009;0.004149933472351812;0.25906402532900674;16901500.0;7338500.0;5559000.0;4004000.0;0.43419223145874625;0.5658077685412537;776;11545;1306.143740340031;9456.829896907217;828.3239497618016;758908.658;108894.469;210120.385;347125.36;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;827673.229;40992.19;1.1407081864446333;211755.6928141266;0.1434882417694067;0.2768717720967152;0.4574007113251302
2020;3511508;0.18607176997152977;0.2827557074515918;0.00511047886999894;0.28979839143326697;35118200.0;12569000.0;13358000.0;9191200.0;0.35790558741621153;0.6420944125837884;1552;29518;1091.949877180436;8098.582474226804;763.9135442780677;1676609.916;66203.936;549142.417;857484.49;Demais serviços;Indústrias de transformação;Comércio e reparação de veículos automotores e motocicletas;1973322.501;39623.36;1.1026171357627594;211755.6928141266;0.03948678542826894;0.3275314142899296;0.5114394718872699
2020;3511607;0.17877948204364666;0.27392445835600215;0.002707252311316836;0.2748303688018333;9854852.0;3676352.0;2916000.0;3262500.0;0.37304994534671854;0.6269500546532815;548;12082;765.0688611132676;6708.671532846715;511.3805661314352;479165.55;51013.665;95524.157;250297.769;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação;524250.453;28530.64;0.793935005973204;211755.6928141266;0.10646354897592283;0.19935522701913777;0.5223617787213626
2020;3511706;0.20314634111466787;0.2749936521271954;0.002074349832020493;0.2948691691199096;6909000.0;3623000.0;1884000.0;1402000.0;0.5243884787957737;0.4756115212042264;704;8774;691.1073321996599;5146.306818181818;374.51561431502165;388918.532;20605.376;126973.716;170882.208;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;431577.631;24850.44;0.6915244183038567;211755.6928141266;0.05298121407081728;0.3264789552378543;0.43937790035677704
2020;3511904;0.13607369385646878;0.2622509761711236;0.004879296203570744;0.2326514451053732;9693400.0;7346900.0;1798000.0;548500.0;0.7579280747725257;0.24207192522747437;529;4285;1772.4264033644176;13888.279773156899;547.6079346557759;131037.816;22596.242;8944.766;61735.446;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;138236.694;15785.85;0.4392799780881923;211755.6928141266;0.17244061821054768;0.06826095147983846;0.4711269455223521
2020;3512001;0.1943734275768102;0.29212308294920675;0.00695346258463976;0.3055624134662952;18173700.0;13145200.0;3228000.0;1800500.0;0.7233089574495012;0.2766910425504988;641;11431;1421.9309913152335;20507.332293291733;439.90027119237163;1095735.928;81200.508;386682.747;518183.241;Demais serviços;Indústrias de transformação;Comércio e reparação de veículos automotores e motocicletas;1238365.701;66812.28;1.8592154932691092;211755.6928141266;0.07410590994146904;0.3528977531162964;0.47290887134258497
